,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
3509,0.3522183,1.0224777,-0.24389341,-0.36186916
3510,-0.6654083,-1.5365527,-0.6182155,-0.28252813
3511,0.26636812,1.1522158,0.5456424,-0.17041245
3512,0.39646715,-0.08418888,-0.13854225,-0.53726643
3513,0.5103445,-0.22932255,-0.022991555,-0.88146615
3514,-0.08754507,-0.6682464,-0.17772764,0.2745141
3515,-1.2162374,-0.91518116,-0.039243665,-0.15231265
3516,0.38041174,0.0795268,0.50470495,1.4063486
3517,0.33616292,1.0240513,0.5772835,1.2416745
3518,0.35018268,1.0886829,-0.5534539,-0.3610277
3519,0.4220131,0.91813475,-0.23709913,1.0512427
3520,0.46626192,0.11217475,-0.1025316,1.0507565
3521,0.31061697,-0.08418888,0.44971937,-0.37065688
3522,0.56415147,-0.20689708,-0.1285009,1.1724254
3523,-0.18196107,0.08310485,-0.19563587,-0.48260888
3524,0.46626192,0.12771815,-0.13174798,1.2397392
3525,-1.3167609,-1.7785867,-0.65527916,0.83746564
3526,0.3522183,1.0224777,-0.24389341,-0.36186916
3527,0.39646715,0.028440293,-0.026238643,-0.98584485
3528,0.33616292,0.8943128,0.35116246,1.2416745
3529,0.39646715,-0.08418888,-0.13854225,-0.53726643
3530,-0.0330401,0.2323474,-0.17788753,0.9834993
3531,-0.50005317,0.3173446,-0.57924056,1.0700147
3532,-0.12737127,-0.88523793,-0.10538539,1.0072275
3533,0.38041174,0.12771815,0.4565136,1.4063486
3534,0.26636812,0.5035008,0.25172803,-1.3414935
3535,0.58700967,-0.4741433,0.022360614,-0.83943355
3536,0.36049068,0.8502064,-0.13344955,-0.67722964
3537,-1.1338598,-1.5107392,-0.5076054,-0.70493007
3538,0.4220131,0.91813475,-0.23709913,1.0512427
3539,0.26636812,1.0224777,0.14477588,-0.5178027
3540,-0.74529284,-0.91850907,-0.0084088035,-0.75376356
3541,0.3522183,1.0224777,-0.24389341,-0.36186916
3542,-0.26415908,0.051412594,0.36753,-0.7012152
3543,-0.13422745,-0.67759264,-0.17464043,0.8719568
3544,0.27269137,0.96574366,0.33276665,-1.265441
3545,-0.14416178,-0.9453378,-0.37940404,0.34235767
3546,0.38041174,0.12771815,0.4565136,1.4063486
3547,0.3594617,0.85372245,-0.10237343,-0.8147502
3548,0.56415147,-0.20689708,-0.1285009,1.1724254
3549,-0.1510169,-1.8393242,-0.6417105,0.250166
3550,0.2851844,1.2696384,0.57419634,0.63970023
3551,0.33616292,0.77691853,0.49624497,1.4082572
3552,0.33616292,1.0240513,0.5772835,1.2416745
3553,0.31888935,0.042641353,0.20144857,-0.45560476
3554,0.26636812,1.1522158,0.5704893,-0.19525933
3555,-0.5743598,0.27906793,-0.19601883,1.0954169
3556,-0.064935856,-0.31782624,-0.18143472,-0.44547403
3557,-1.2030221,-1.0256786,-0.29538837,-0.12712477
3558,0.33616292,1.0240513,0.5772835,1.2416745
3559,0.33616292,1.0240513,0.5772835,1.2416745
3560,-0.065178595,0.7103295,-0.18380877,-1.1155578
3561,0.27269137,0.5035008,0.25172803,-1.313968
3562,0.46422634,0.15668334,-0.51496947,1.2041594
3563,0.2851844,1.2696384,0.57419634,0.63970023
3564,0.27361152,0.97994477,0.33276665,-0.9981667
3565,-0.22893949,-0.32919028,-0.08008517,-0.45838884
3566,0.04255283,-0.008691482,0.588467,-0.34337202
3567,-0.6654083,-1.5365527,-0.6182155,-0.28252813
3568,0.5616775,-1.412187,-0.55521244,-0.29723004
3569,0.4220131,0.8943128,-0.23709913,1.0750649
3570,-1.3860444,-1.0058838,-0.13420495,0.9525062
3571,0.4220131,0.8943128,-0.23709913,1.0750649
3572,-1.277267,-1.8989066,-0.65527916,0.18647751
3573,-1.1925417,-1.0053246,-0.015845498,-0.75453293
3574,0.3522183,1.0224777,-0.14683941,-0.38776633
3575,0.5616775,-1.412187,-0.46888983,-0.38355252
3576,0.31888935,0.042641353,0.20144857,-0.45560476
3577,0.4027904,0.03195637,0.0029777347,-0.9583193
3578,0.33616292,0.77691853,0.49624497,1.4082572
3579,0.33616292,0.8943128,0.35116246,1.2416745
3580,-0.1835274,0.295012,0.57050496,1.3044103
3581,-1.3167609,-1.7785867,-0.65527916,0.83746564
3582,-0.1835274,0.24682055,0.61869645,1.3044103
3583,0.3594617,0.8502064,-0.1315898,-0.8147502
3584,0.31061697,-0.08418888,0.44971937,-0.37065688
3585,0.33616292,1.0478733,0.5772835,1.2178527
3586,0.33616292,1.0240513,0.5772835,1.2416745
3587,0.02023926,1.2635889,0.43863165,0.7097933
3588,0.5889588,-0.45994216,0.011812595,-0.15330264
3589,0.33616292,1.0240513,0.5772835,1.2416745
3590,0.26636812,1.0224777,0.34436822,-0.19525933
3591,0.41207883,0.9088557,-0.49912637,0.6584842
3592,-0.10262414,-0.85091203,-0.11217968,-0.38135937
3593,0.33616292,0.8943128,0.35116246,1.2416745
3594,-0.4915867,-0.3304262,-0.20281313,-0.4078706
3595,-0.34649888,-0.7648847,-0.010830111,-0.80256474
3596,0.56994987,-1.3470942,-0.38729677,-0.07742326
3597,0.58068645,-0.504558,-0.022991555,-0.4972778
3598,0.3522183,1.0224777,-0.24389341,-0.36186916
3599,-0.25065607,-0.2775366,-0.44289628,-0.82555914
3600,0.33616292,1.0478733,0.5772835,1.2178527
3601,0.27269137,0.96574366,0.33276665,-1.265441
3602,-1.1469542,-1.5582759,-0.44700506,-0.02443228
3603,-1.2026738,-1.8989066,-0.63805026,0.09465533
3604,0.39646715,-0.08418888,-0.13854225,-0.53726643
3605,0.26636812,1.1522158,0.37089705,-0.5178027
3606,0.024499204,0.6301933,0.58371407,0.59778863
3607,0.49435675,-0.2869826,-0.13529517,-0.4727589
3608,-1.3929006,-0.7707751,-0.20346002,0.9193341
3609,-0.064935856,-0.31782624,-0.18143472,-0.44547403
3610,0.31694022,0.028440293,0.21199661,-1.1417361
3611,0.33616292,1.0240513,0.5772835,1.2416745
3612,-0.2386205,-0.20236014,-0.08008517,-0.5764591
3613,0.58366114,-0.7117107,-0.1706997,-0.19167584
3614,-0.034341846,0.9310845,0.58680123,0.79341656
3615,-1.1338598,-1.5107392,-0.5076054,-0.70493007
3616,0.2883034,1.2696384,0.57419634,0.6825086
3617,0.46626192,0.12771815,-0.13174798,1.2397392
3618,0.26636812,0.96574366,0.33276665,-1.2929665
3619,0.2883034,1.2696384,0.57419634,0.6825086
3620,0.017805696,0.20321555,0.5952612,1.3390915
3621,-0.11127617,-0.78581953,0.00012393226,-0.5989914
3622,0.49435675,-0.2869826,-0.038241155,-0.49865595
3623,0.41997752,1.0454797,-0.583081,0.9545234
3624,0.4220131,0.8978289,-0.20788275,1.0750649
3625,0.3522183,1.0224777,-0.14683941,-0.38776633
3626,0.4027039,0.071606524,-0.30669552,-0.19445542
3627,0.27269137,0.96574366,0.33276665,-1.265441
3628,0.3352797,-0.014957673,0.50470495,0.55646795
3629,-0.79110926,-0.5961925,-0.090514004,-0.80438244
3630,0.27464047,0.5177019,0.24118,-0.6278365
3631,0.5026291,-0.16015247,-0.022991555,-0.6117289
3632,0.33616292,1.0240513,0.5772835,1.2416745
3633,0.6504811,-0.5158748,-0.1285009,0.93921405
3634,0.37211794,1.2061056,-0.56585205,0.5006352
3635,0.03195167,0.1521291,0.30255312,-1.1313758
3636,0.33616292,0.77691853,0.49624497,1.4082572
3637,-1.1400642,-1.5582759,-0.5076054,-0.50651884
3638,0.5616775,-1.387276,-0.21952458,-0.3797607
3639,0.64721906,-0.8018189,-0.046395674,1.0641927
3640,0.37688103,1.1399001,-0.23709913,0.5652554
3641,0.27269137,0.9047323,0.22549188,-1.265441
3642,0.2883034,1.2696384,0.57419634,0.6825086
3643,0.35018268,1.070363,-0.3339273,-0.35723588
3644,0.4027039,0.071606524,-0.30669552,-0.19445542
3645,-0.3715744,0.18458337,0.58612317,0.5520326
3646,0.37484542,1.2061056,-0.583081,0.5296756
3647,0.2883034,0.8073957,0.49315777,0.6339815
3648,-0.5454493,-1.3772757,-0.23341705,-0.73755336
3649,0.38041174,0.12771815,0.4565136,1.4063486
3650,-1.3860444,-1.0058838,-0.13420495,0.9525062
3651,0.37415355,0.85558707,-0.14329517,0.46737176
3652,-0.7672928,-0.5889811,-0.4380742,-0.8083991
3653,0.42112985,0.03323372,-0.13174798,0.38985804
3654,0.27269137,0.96574366,0.33276665,-1.265441
3655,-0.0964358,-1.8393242,-0.62448156,0.1383318
3656,-1.1469542,-1.5582759,-0.44700506,-0.02443228
3657,0.56994987,-1.3470942,-0.38729677,-0.07742326
3658,0.2883034,1.2696384,0.57419634,0.6825086
3659,0.38041174,0.12771815,0.4565136,1.4063486
3660,0.2883034,1.2696384,0.57419634,0.6825086
3661,-0.43494385,0.17978998,-0.09050951,-0.9209564
3662,0.58700967,-0.4741433,0.022360614,-0.83943355
3663,0.27464047,0.54083365,0.22859634,-1.031885
3664,0.31694022,0.0033806162,0.23705633,-1.1417361
3665,0.31061697,-0.08418888,0.25012705,-0.69319993
3666,0.26636812,1.1522158,0.37089705,-0.5178027
3667,0.36049068,0.8502064,-0.1421378,-0.39589286
3668,0.27464047,0.97994477,0.32221866,-0.5793095
3669,0.4220131,0.8943128,-0.23709913,1.0750649
3670,-0.22662197,0.2005274,-0.18884157,0.3751921
3671,0.5616775,-1.387276,-0.3165785,-0.35386357
3672,0.35854155,0.8360053,-0.1315898,-1.0820242
3673,0.32826424,1.2696384,0.5772835,0.90920085
3674,0.27269137,0.96574366,0.33276665,-1.265441
3675,0.5616775,-1.412187,-0.4478971,-0.68786144
3676,0.56994987,-1.3470942,-0.38729677,-0.07742326
3677,0.4027039,0.053286646,-0.15506595,-0.25856072
3678,0.5753888,-0.79853994,-0.3165785,-0.40401092
3679,0.29103088,1.2696384,0.5772835,0.7318651
3680,-1.1993979,-0.79563767,-0.21025433,-0.35968587
3681,0.56415147,-0.24715784,-0.13174798,1.1724254
3682,-0.46632934,0.27906793,0.58612317,1.2620264
3683,-0.44554505,0.17978998,-0.09050951,-0.9103552
3684,0.27269137,0.96574366,0.33276665,-1.265441
3685,-0.14311819,-1.7190045,-0.6417105,0.9485467
3686,0.56415147,-0.20689708,-0.1285009,1.1724254
3687,0.31061697,-0.08418888,0.25012705,-0.69319993
3688,-0.6700346,-0.34482506,-0.20235762,0.24345233
3689,0.27464047,0.97994477,0.32221866,-0.5793095
3690,0.3594617,0.8502064,-0.1315898,-0.8147502
3691,-1.1993979,-0.79563767,-0.21025433,-0.35968587
3692,-1.3167609,-1.7785867,-0.65527916,0.83746564
3693,0.03287182,0.16633017,0.30255312,-0.8641016
3694,0.2883034,1.2696384,0.57419634,0.6825086
3695,0.35845506,0.9164113,-0.3748069,-0.31815982
3696,0.36049068,0.8502064,-0.1421378,-0.39589286
3697,0.64721906,-0.92100704,-0.046395674,1.0425267
3698,-0.12940685,-1.1615379,-0.3903206,1.0201573
3699,-1.3860444,-1.0058838,-0.13420495,0.9525062
3700,0.33616292,1.0240513,0.5772835,1.2416745
3701,0.02023926,1.3933272,0.66475266,0.7097933
3702,0.26636812,1.1522158,0.5456424,-0.17041245
3703,-0.14138703,0.15233605,0.61869645,0.54180187
3704,-0.34649888,-0.9172846,-0.123133734,-0.3487188
3705,0.57381594,-0.28732574,-0.1285009,1.1593109
3706,0.33616292,1.0240513,0.5772835,1.2416745
3707,0.58366114,-0.8365407,-0.1706997,-0.17394562
3708,0.26636812,1.1522158,0.37089705,-0.5178027
3709,0.27464047,0.97994477,0.32221866,-0.5793095
3710,0.4027904,0.028440293,-0.026238643,-0.9583193
3711,0.39646715,-0.08418888,-0.13854225,-0.53726643
3712,0.33255222,0.03323372,0.45342642,0.5071115
3713,0.26636812,0.96574366,0.33276665,-1.2929665
3714,-0.10948033,-0.66627574,-0.18143472,-0.41736013
3715,0.27464047,0.97994477,0.32221866,-0.5793095
3716,0.27464047,0.97994477,0.32221866,-0.5793095
3717,-0.43697947,0.096126,-0.45255944,-0.4974338
3718,0.6314722,-1.5674053,-0.5955709,1.0158042
3719,-1.3728291,-1.3027878,-0.35046887,0.694258
3720,0.26636812,0.6899733,0.28985843,-0.5663297
3721,0.36049068,0.8502064,-0.1421378,-0.39589286
3722,0.03195167,0.103937685,0.35074452,-1.1313758
3723,0.35854155,0.8360053,-0.1315898,-1.0820242
3724,-1.1469542,-1.5582759,-0.44700506,-0.02443228
3725,-1.3167609,-1.7785867,-0.65527916,0.83746564
3726,0.35854155,0.8360053,-0.1315898,-1.0820242
3727,-0.33659446,0.19399105,0.3416064,-0.826498
3728,0.58366066,-0.44409063,-0.09928451,0.47392145
3729,0.26636812,1.1522158,0.5704893,-0.19525933
3730,-0.3461974,-1.5606989,-0.39196378,-0.2992058
3731,-0.6944212,-0.30456424,-0.19602332,0.3053841
3732,-0.6267966,-0.2866493,-0.06129762,-0.4502647
3733,0.57742435,-0.69931257,-0.06604011,-0.4086442
3734,0.32943326,-0.014957673,0.5016178,0.46430287
3735,-0.8792236,-0.7920475,-0.16680694,0.33120638
3736,-0.11127617,-0.78581953,-0.010424088,-0.1949432
3737,-1.1232585,-1.6233685,-0.5076054,-0.3195862
3738,0.26636812,1.1522158,0.37089705,-0.5178027
3739,-0.030606564,0.9792759,-0.18943472,0.49465653
3740,0.33616292,0.77691853,0.49624497,1.4082572
3741,-0.1835274,0.24682055,0.61869645,1.3044103
3742,0.26636812,1.1522158,0.5704893,-0.19525933
3743,0.58374757,-0.58668345,0.046263512,-0.78397053
3744,0.64721906,-0.7249226,-0.05924582,1.1308446
3745,0.50067997,-0.17435354,-0.022991555,-0.8938116
3746,0.49435675,-0.2869826,-0.038241155,-0.49865595
3747,0.27269137,0.96574366,0.33276665,-1.265441
3748,-0.6267966,-0.29016536,-0.08965011,-0.4396423
3749,0.35018268,1.070363,-0.23687337,-0.38313302
3750,-0.10948033,-0.66627574,-0.18143472,-0.41736013
3751,0.33616292,1.0240513,0.5772835,1.2416745
3752,0.58068645,-0.504558,-0.022991555,-0.4972778
3753,0.26636812,1.1522158,0.5704893,-0.19525933
3754,0.6504811,-0.46746337,-0.09928451,1.1540323
3755,0.26636812,1.1522158,0.5704893,-0.19525933
3756,-0.0330401,0.25492302,-0.14867115,1.172482
3757,0.29103088,1.2696384,0.5772835,0.7318651
3758,-0.026443146,0.9006074,0.58680123,1.3410002
3759,0.0025639199,0.51277083,0.34314844,-0.6720162
3760,0.33616292,0.9630399,0.47000876,1.2416745
3761,0.38041174,0.10865866,0.4565136,1.217366
3762,0.6314722,-1.5674053,-0.5955709,1.0158042
3763,0.36049068,0.8502064,-0.1421378,-0.39589286
3764,0.5753888,-0.77680326,-0.28144976,-0.40401092
3765,-1.2099992,-0.76522255,-0.052598532,-0.7713988
3766,-1.1232585,-1.6233685,-0.5285982,-0.29859343
3767,-1.3167609,-1.7785867,-0.65527916,0.83746564
3768,0.32826424,0.8073957,0.49624497,0.8606738
3769,0.3522183,0.8360053,-0.1315898,-1.1095498
3770,0.5616775,-1.2995574,-0.4478971,-0.8004904
3771,0.57742435,-0.7121628,-0.04245842,-0.3482189
3772,0.4220131,0.8978289,-0.20788275,1.0750649
3773,0.3522183,1.0224777,-0.24389341,-0.36186916
3774,0.41411442,1.1399001,-0.23709913,0.742591
3775,-0.6267966,-0.1775363,-0.090514004,-0.84621
3776,-0.018894142,0.1521291,-0.07237821,-0.9479588
3777,0.31694022,-0.019751102,0.26018804,-1.1417361
3778,-0.034341846,1.3933272,0.6678399,0.8419436
3779,-0.74529284,-0.7808288,-0.02125895,-0.7714939
3780,-1.1469542,-1.5582759,-0.44700506,-0.02443228
3781,0.6314722,-1.5674053,-0.5955709,1.0158042
3782,0.02023926,0.9310845,0.58371407,0.66126627
3783,0.33616292,1.0240513,0.5772835,1.2416745
3784,0.58700967,-0.39192888,-0.022991555,-0.8656976
3785,0.27464047,0.5177019,0.24118,-0.6278365
3786,-0.38943532,-1.8498776,-0.63543564,0.06084207
3787,-0.59948194,-0.893458,-0.13031098,-0.34375587
3788,-0.19264871,0.23890021,-0.3637891,-0.15672201
3789,0.29103088,1.2696384,0.5772835,0.7318651
3790,0.41411442,1.1434163,-0.20788275,0.742591
3791,0.27464047,0.97994477,0.3309069,-0.8606462
3792,0.5889588,-0.37772775,-0.033539575,-0.17956677
3793,0.29103088,1.2696384,0.5772835,0.7318651
3794,0.33616292,1.0240513,0.5772835,1.2416745
3795,0.3522183,1.0224777,-0.14683941,-0.38776633
3796,0.35018268,1.0886829,-0.5534539,-0.3610277
3797,0.39646715,-0.08418888,-0.041488253,-0.5631636
3798,-0.10537812,0.1617437,0.3636316,-0.41787136
3799,0.27269137,0.96574366,0.33276665,-1.265441
3800,-0.08518766,0.98279196,-0.15713114,0.62680686
3801,0.64844555,-0.4724841,-0.53347635,1.0620925
3802,0.5889588,-0.45994216,0.011812595,-0.15330264
3803,0.6504811,-0.47097945,-0.1285009,1.1540323
3804,0.3522183,0.73816466,-0.14700228,-0.41039652
3805,0.46422634,0.1485703,-0.310094,1.226627
3806,0.27269137,0.96574366,0.33276665,-1.265441
3807,0.45836323,0.03323372,-0.13174798,0.5671939
3808,0.26636812,0.96574366,0.33276665,-1.2929665
3809,-1.3167609,-1.7785867,-0.65527916,0.83746564
3810,-1.203143,-0.9202654,-0.015845498,-0.7563944
3811,-0.66941166,-0.6659319,-0.19277173,1.0198876
3812,-1.3860444,-1.2381473,-0.1213548,0.70572984
3813,0.35018268,1.0886829,-0.45639998,-0.38692483
3814,-0.001696025,0.81366205,0.580007,-0.21650177
3815,0.45836323,0.03323372,-0.13174798,0.5671939
3816,0.27464047,0.97994477,0.32221866,-0.5793095
3817,-1.2788135,-0.79760826,-0.20654723,0.23083751
3818,0.29103088,1.2696384,0.5772835,0.7318651
3819,0.33616292,1.0240513,0.5772835,1.2416745
3820,-1.2833555,-0.8823795,-0.20346002,0.25465423
3821,-0.3652834,0.19389486,0.58612317,0.6322616
3822,0.39443153,-0.055223692,-0.4853426,-0.536425
3823,-0.08968298,-0.2464564,-0.17464043,1.0488086
3824,-1.3167609,-1.7785867,-0.65527916,0.83746564
3825,0.33616292,1.0240513,0.5772835,1.2416745
3826,-1.2072158,-1.8989066,-0.65527916,0.1164263
3827,-0.0964358,-1.8393242,-0.62448156,0.1383318
3828,0.37211794,0.89053565,-0.26237085,0.45589986
3829,-0.08968298,-0.2780014,-0.17788753,1.1051683
3830,0.58068645,-0.504558,-0.038241155,-0.47054204
3831,-0.034341846,0.9310845,0.58680123,0.79341656
3832,0.37415355,1.1399001,-0.24018633,0.5158989
3833,0.33616292,1.0240513,0.5772835,1.2416745
3834,0.2883034,1.2696384,0.57419634,0.6825086
3835,0.26636812,1.1522158,0.5704893,-0.19525933
3836,0.5616775,-1.412187,-0.56594396,-0.35765535
3837,0.01569726,0.9310845,0.58680123,0.7033533
3838,0.33616292,1.0240513,0.5772835,1.2416745
3839,0.26636812,1.1522158,0.5704893,-0.19525933
3840,-1.203143,-0.8676445,-0.028695641,-0.7616621
3841,-0.063142985,0.67538106,-0.080838196,-1.120191
3842,0.32826424,0.8073957,0.49624497,0.8606738
3843,0.27269137,0.9047323,0.22549188,-1.265441
3844,0.27464047,0.97994477,0.32221866,-0.5793095
3845,-1.2833555,-1.0237819,-0.15810785,0.22173
3846,-1.3167609,-1.7785867,-0.65527916,0.83746564
3847,0.2883034,1.1399001,0.34807527,0.6825086
3848,0.0644881,0.1318628,0.5690424,0.5343962
3849,-0.8792385,-1.8120908,-0.65527916,0.19609073
3850,0.6372849,-0.9227334,-0.29076058,0.42099163
3851,0.2883034,1.2696384,0.57419634,0.6825086
3852,-0.67577344,-0.30069175,-0.090514004,-0.8085619
3853,0.2883034,1.2696384,0.57419634,0.6825086
3854,-1.277267,-1.8989066,-0.65527916,0.18647751
3855,-0.6396008,-1.039388,-0.12660392,0.2086054
3856,0.6504811,-0.47097945,-0.1285009,1.1540323
3857,0.56994987,-1.3470942,-0.38729677,-0.07742326
3858,-1.3167609,-1.7785867,-0.65527916,0.83746564
3859,0.58068645,-0.5867724,0.007111007,-0.44427797
3860,0.38041174,0.12771815,0.4565136,1.4063486
3861,0.27464047,0.97994477,0.32221866,-0.5793095
3862,0.33616292,1.1090126,0.5772835,1.1567128
3863,-1.1232585,-1.5984576,-0.37628677,-0.2689045
3864,-0.05254183,0.8618534,-0.1931418,-0.38311166
3865,0.3522183,1.0224777,-0.1315898,-0.41450223
3866,-1.3167609,-1.7785867,-0.65527916,0.83746564
3867,0.32826424,1.2696384,0.5772835,0.90920085
3868,0.4132478,0.043879006,-0.27821398,0.28622127
3869,-0.6267966,-0.29016536,-0.2028176,-0.39763168
3870,-0.064935856,-0.24545802,-0.07237821,-0.8940524
3871,-0.008292982,0.039499912,-0.0715143,-0.5519923
3872,0.35650593,0.8838903,-0.22162378,-1.077391
3873,0.5826322,-0.75835836,-0.4478971,-0.6175762
3874,-1.3860444,-1.2019681,-0.1213548,0.8641883
3875,0.39646715,-0.08418888,-0.13854225,-0.53726643
3876,0.35018268,1.070363,-0.23687337,-0.38313302
3877,-0.76544905,-0.47761297,-0.20654723,0.24045083
3878,0.26636812,0.6899733,0.46460387,-0.2189397
3879,0.58361274,-1.6877252,-0.578342,0.11104695
3880,-0.4621232,0.0671608,0.3383548,-0.6981888
3881,0.32826424,1.2696384,0.5772835,0.90920085
3882,0.32826424,1.2696384,0.5772835,0.90920085
3883,0.33255222,0.03323372,0.45342642,0.5071115
3884,0.26636812,1.1522158,0.5704893,-0.19525933
3885,-0.012297183,0.6271897,0.34228453,-1.3036075
3886,0.37415355,0.85558707,-0.14329517,0.46737176
3887,-0.06322947,0.7428505,-0.33699185,-0.3563265
3888,-1.3167609,-1.7406548,-0.35046887,0.8052138
3889,0.29103088,1.2696384,0.5772835,0.7318651
3890,0.56800073,-1.2995574,-0.4478971,-0.77296495
3891,0.38041174,0.102658495,0.48157328,1.4063486
3892,-0.026443146,1.1477399,0.6678399,1.1744173
3893,-0.28326476,-0.2886202,-0.18559447,0.3078783
3894,0.33616292,1.0240513,0.5772835,1.2416745
3895,-1.3860444,-1.0145997,-0.13420495,0.8961464
3896,-0.5855683,-1.7654431,-0.35811868,0.1176729
3897,-0.43330017,-0.94801927,-0.116339445,0.8140878
3898,0.04255283,0.039499912,0.34068352,-0.6659152
3899,-0.6267966,-0.29016536,-0.2028176,-0.39763168
3900,0.27464047,0.8502064,0.106645495,-0.9833577
3901,-0.5743598,0.282584,-0.16680245,1.0954169
3902,-1.3534067,-1.0202657,-0.1288915,0.29178113
3903,0.26636812,1.1522158,0.5456424,-0.17041245
3904,-0.32691342,0.17978998,0.3416064,-1.1043731
3905,0.33616292,1.0240513,0.5772835,1.2416745
3906,-0.077288955,0.9487989,-0.18634751,1.1743907
3907,0.04255283,0.039499912,0.5402757,-0.34337202
3908,0.2883034,1.2696384,0.57419634,0.6825086
3909,0.02023926,0.9310845,0.58371407,0.66126627
3910,0.27464047,0.97994477,0.32221866,-0.5793095
3911,0.31061697,-0.13238028,0.4979107,-0.37065688
3912,-0.82778764,-1.6451231,-0.34303215,0.8828646
3913,-1.263284,-1.3782128,-0.35046887,0.18803674
3914,0.32826424,1.2696384,0.5772835,0.90920085
3915,0.33616292,0.77691853,0.49624497,1.4082572
3916,-1.1232585,-1.6233685,-0.5076054,-0.3195862
3917,0.35018268,0.9022103,-0.43540725,-1.1029652
3918,0.58068645,-0.504558,-0.038241155,-0.47054204
3919,0.3522183,1.0224777,-0.14683941,-0.38776633
3920,0.6053491,-0.73270255,-0.083148725,0.24539104
3921,0.39646715,-0.0806728,-0.098594345,-0.47684124
3922,0.29103088,0.8073957,0.49624497,0.68333805
3923,0.02023926,1.3933272,0.66475266,0.7097933
3924,0.64721906,-0.7249226,-0.05924582,1.1308446
3925,0.3352797,-0.014957673,0.50470495,0.55646795
3926,0.33616292,1.0240513,0.5772835,1.2416745
3927,0.40473953,0.042641353,-0.03678667,-0.27218845
3928,-0.35484946,-1.5092473,-0.4443904,-0.03968997
3929,0.64721906,-0.7931031,-0.046395674,1.1205528
3930,-0.65609246,-0.34513432,-0.19208607,-0.3217487
3931,0.33616292,1.0240513,0.5772835,1.2416745
3932,-0.82004654,-0.28857908,-0.32415128,0.9227542
3933,-0.74558157,-0.09440966,-0.4370595,0.23273776
3934,0.33575746,0.9637047,0.6464451,0.49622136
3935,0.3125924,0.82902604,0.728848,-0.61366326
3936,0.3093861,0.73022956,0.5709006,-0.9931887
3937,0.30059403,0.6879951,-0.42062894,0.373552
3938,0.10797532,-0.26299435,0.66686934,0.425892
3939,0.31074682,-0.42570102,0.3371987,-0.5767583
3940,0.51054484,0.023687383,-0.24633765,1.3953525
3941,-0.7503419,0.045532975,0.56537795,0.40053448
3942,0.35969907,0.9404428,0.19896628,1.564616
3943,0.17805536,-0.11874274,0.5537659,1.4570409
3944,0.122600526,0.78225935,0.76315254,0.6046781
3945,-0.7175035,-0.12510915,0.61549705,-0.42306054
3946,0.37153816,-0.23591813,0.35844755,1.448778
3947,0.39074534,1.0037249,0.52736205,1.4134136
3948,0.63119954,-0.72699916,-0.10264466,-0.07770835
3949,-1.5206703,-1.4419011,-0.1357762,1.0489584
3950,0.2984299,0.816558,-0.27201384,-1.1695957
3951,0.10308783,0.8091708,-0.2892223,-0.14341202
3952,0.3766464,1.0868415,0.580764,0.9482996
3953,0.13087791,0.114268735,0.28788897,-0.7421067
3954,0.39074534,1.0037249,0.52736205,1.4134136
3955,-0.029488161,-0.25376496,0.51306903,-1.0738165
3956,-0.021010773,-1.1472085,-0.36527777,-0.4643067
3957,-0.76937556,0.065954626,0.5624149,0.7930227
3958,0.30458245,-0.42339218,0.3969701,-0.63563377
3959,-1.4583168,-1.5800292,-0.24369468,0.32934588
3960,0.2958467,0.9198698,0.24797842,0.4951196
3961,0.3403701,-0.2479256,-0.4042271,-0.61029667
3962,0.40260687,0.10568224,0.15194641,1.1101277
3963,0.032264158,-1.1905314,-0.34498024,-0.23232554
3964,-1.1454118,-1.0878799,-0.21946745,-0.7229189
3965,0.44484553,-0.24591227,-0.3836388,0.7293941
3966,0.572683,-0.9152361,-0.3426277,-0.581739
3967,-1.0167361,-0.0863757,-0.27697593,1.2529714
3968,-1.4710438,-1.0858991,-0.2454149,0.35867658
3969,0.30728036,-0.3704197,0.44832286,0.40231425
3970,0.505058,-0.16996393,-0.4206835,-0.5996424
3971,0.31272846,0.71419567,0.6049348,-1.2013716
3972,-0.70796376,0.69541115,0.3529183,-0.78742427
3973,-0.6969276,-0.13094583,0.4304837,-0.1620683
3974,-1.2478005,-1.1003687,-0.26248837,-0.6796191
3975,0.6048859,-0.69039243,-0.23925811,-0.7927142
3976,-1.5059093,-0.95073104,-0.13625835,1.0886484
3977,0.3242262,-0.2537239,0.6096693,0.5144546
3978,-1.1409045,-0.388923,-0.2819377,-0.46098536
3979,0.3766464,1.0868415,0.580764,0.9482996
3980,-1.3788686,-1.1218312,-0.17388639,-0.119990006
3981,-1.5726489,-1.4721869,-0.1345381,1.0537026
3982,0.31746235,-0.45808372,0.17998227,0.7064721
3983,0.29995507,0.63193685,0.0598941,-0.40270355
3984,0.27190694,0.16157685,-0.33639893,-1.3039718
3985,0.34205684,-0.032346316,0.5613623,0.33641803
3986,0.3319889,0.7278176,0.56774455,-0.73896945
3987,0.34567514,-0.4674958,-0.4422902,0.14241157
3988,0.37606907,0.97681695,0.33187196,1.4544616
3989,0.58877784,0.05287239,-0.23954424,-0.11225691
3990,-0.89801514,0.5317504,-0.57964927,-0.21069182
3991,0.021825314,-1.331691,-0.118057735,1.3525208
3992,0.3766464,1.0868415,0.580764,0.9482996
3993,-0.6554435,-0.14569516,-0.25824258,-0.8886478
3994,0.38437223,1.1528053,-0.30490774,0.9913174
